,sector,m,d,p,sec_loading,t
1508,2,-557.4104225,88.18487391,0.00480769,0.41,-2.5893625519752317
1509,5,112.9785496,8.802749002,0.016323655,0.64,-2.1363940332005478
1510,5,112.9975125,14.57523372,0.013799182,0.64,-2.202948708231289
1511,5,-73.06437219,5.956528798,0.017107293,0.64,-2.117533609306499
1512,6,82.98017047,16.30846313,0.019302176,0.403,-2.0683794931417
1513,2,-530.4463228,71.03200442,0.005730907,0.41,-2.528294572271203
1514,5,70.35630825,5.337782094,0.017288596,0.64,-2.1132755285211546
1515,2,-761.2461947,107.6754777,0.005445064,0.41,-2.546204787936207
1516,2,472.706132,41.44160032,0.006405193,0.41,-2.4889975181781727
1517,2,593.6125253,98.05803751,0.004047542,0.41,-2.648078022244676
1518,5,4.620927667,0.907367487,0.015755407,0.64,-2.150561663108038
1519,5,45.91639986,9.108091487,0.014888513,0.64,-2.1730437320545115
1520,2,274.3506629,94.1901747,0.00475882,0.41,-2.592878456257207
1521,3,-65.01544649,2.563888599,0.012394673,0.415,-2.244669678041713
1522,2,-442.5752381,79.30471019,0.005807313,0.41,-2.523641642555597
1523,5,-123.7467458,4.277594918,0.013093129,0.64,-2.223438322570332
1524,2,-450.3084235,101.954674,0.004119376,0.41,-2.6421255063210034
1525,5,45.11414341,1.02143244,0.013392682,0.64,-2.2146315593756274
1526,6,-38.78484158,1.263690519,0.008369508,0.403,-2.392390633492604
1527,2,1143.611691,81.23909344,0.005873823,0.41,-2.5196353656580515
1528,6,-22.18048629,2.637796305,0.012147864,0.403,-2.2524202378529044
1529,5,72.78185261,4.637224876,0.015851558,0.64,-2.1481339487213726
1530,6,86.05475312,15.36440977,0.016394467,0.403,-2.1346582699038756
1531,2,377.5619016,94.45889347,0.006329524,0.41,-2.4932197296699177
1532,6,50.81757547,2.891765653,0.007515372,0.403,-2.4316374525354965
1533,2,290.2391424,68.07783006,0.005334459,0.41,-2.55335993423123
1534,2,820.8067144,36.53733519,0.005700651,0.41,-2.5301523158191563
1535,3,66.77902743,1.63095725,0.009486678,0.415,-2.3460540466831805
1536,2,-268.8036494,38.2862027,0.005276229,0.41,-2.557180058507177
1537,6,-71.07191533,12.70720747,0.011472384,0.403,-2.274353048459263
1538,5,-72.16136853,6.678345695,0.016172823,0.64,-2.140112873028189
1539,2,-659.6739049,82.39675889,0.004165926,0.41,-2.6383175543086343
1540,2,665.0853838,63.05378303,0.005238496,0.41,-2.559675568957112
1541,2,306.7958001,45.99305709,0.005058042,0.41,-2.57183586167201
1542,5,85.71071053,11.21301883,0.017361314,0.64,-2.1115783866040942
1543,2,-1205.700672,91.76834414,0.004429135,0.41,-2.617476066876897
1544,2,1044.119251,45.42655655,0.004132956,0.41,-2.6410106539118043
1545,2,542.4833722,15.08407237,0.005527169,0.41,-2.5409764026056965
1546,5,-85.02822812,7.468459077,0.015586367,0.64,-2.15486073250301
1547,5,108.5154831,4.586335738,0.014569771,0.64,-2.18159356813496
1548,3,-65.74364476,3.037397223,0.009606827,0.415,-2.3413595423345934
1549,2,425.3288805,52.39257873,0.004394149,0.41,-2.6201814987202146
1550,5,76.35207273,10.71025268,0.016260204,0.64,-2.137954848233116
1551,6,86.63099034,8.650704316,0.018568981,0.403,-2.0842441793974755
1552,6,79.76091259,6.468583291,0.021882689,0.403,-2.016330974981464
1553,5,-38.97624598,0.554481365,0.015800716,0.64,-2.149416078802897
1554,1,57.1177362,14.17878612,0.010103299,0.49,-2.3224894098355566
1555,6,-42.01281377,1.631631554,0.012261259,0.403,-2.248842505530389
1556,2,-417.3300039,89.08823978,0.004576895,0.41,-2.606256439187474
1557,2,-1233.235942,65.56260932,0.005961275,0.41,-2.514428427059724
1558,6,94.63910066,18.23874687,0.008915311,0.403,-2.369116790127375
1559,2,-660.150745,67.21276406,0.005232049,0.41,-2.560103546477184
1560,2,-1230.421196,16.92618356,0.005591396,0.41,-2.536934358857434
1561,2,-836.9929074,104.1512019,0.005977174,0.41,-2.5134890763948916
1562,6,52.11197682,1.191277779,0.008379242,0.403,-2.39196404508996
1563,6,92.30730209,0.876241065,0.017655929,0.403,-2.1047639807518435
1564,5,106.9098417,4.496217158,0.016730796,0.64,-2.1265006883530306
1565,1,82.59407033,14.37794755,0.014295897,0.49,-2.189069430577472
1566,6,-20.1947221,2.183913152,0.015107017,0.403,-2.1672731310390465
1567,2,575.0092256,71.56101344,0.005501667,0.41,-2.5425929201518502
1568,5,-80.69065167,15.52530573,0.016820329,0.64,-2.124352748407246
1569,2,-647.0929466,29.41097047,0.005869709,0.41,-2.519882004780796
1570,2,-791.9363513,75.9537733,0.005769449,0.41,-2.5259406282008885
1571,2,882.8673866,87.80230919,0.006216161,0.41,-2.499629589459846
1572,6,-15.65253833,1.903774281,0.00873521,0.403,-2.376654993110437
1573,2,818.1610374,105.9401551,0.00455772,0.41,-2.6076940031728872
1574,6,45.62794375,0.726671544,0.009475285,0.403,-2.346501891948088
1575,1,85.64260373,11.65673845,0.016870366,0.49,-2.1231565928314065
1576,6,-76.41484603,1.046023808,0.017027082,0.403,-2.1194297596922236
1577,5,78.84467839,2.462979986,0.013303619,0.64,-2.217232057535772
1578,2,961.4598906,33.78660454,0.005422617,0.41,-2.5476463895558554
1579,2,-742.0517418,66.49333494,0.004219426,0.41,-2.633987800297372
1580,5,-100.2150497,19.55274438,0.017626179,0.64,-2.10544766956729
1581,5,-55.0742855,8.263991056,0.013526945,0.64,-2.2107393776734
1582,6,55.41306435,8.88597375,0.016381165,0.403,-2.134983841823228
1583,2,-568.581712,34.73105598,0.006041365,0.41,-2.509718905134471
1584,6,-56.30898978,4.538154504,0.014590892,0.403,-2.18102207173101
1585,2,-1103.145118,30.30801477,0.004391995,0.41,-2.620348693535665
1586,4,2152.241968,77.82949198,0.000984556,0.338,-3.094851889583924
1587,2,-333.4344615,96.26340453,0.003962048,0.41,-2.6552869949205675
1588,4,2156.804988,85.14822285,0.000993777,0.338,-3.092085788596149
1589,1,-71.16480197,10.07868808,0.017060475,0.49,-2.1186394391946135
1590,2,1171.338314,34.59256457,0.004676405,0.41,-2.598881329972045
1591,2,-1114.931379,12.77610596,0.005225498,0.41,-2.5605389087926027
1592,3,77.48153711,2.723655298,0.011687721,0.415,-2.2672420723597613
1593,6,-78.96819119,5.095018563,0.020638608,0.403,-2.040734582356664
1594,2,630.6412337,74.97702076,0.006066922,0.41,-2.508227725416437
1595,1,-37.55160457,11.07352089,0.010032573,0.49,-2.3251274546695364
1596,5,62.41508229,0.314520948,0.016347016,0.64,-2.13582069040765
1597,6,63.4147496,0.067998278,0.017913617,0.403,-2.098882793501212
1598,5,60.1522425,3.053268368,0.014576038,0.64,-2.1814239199995846
1599,5,8.877889287,0.821962718,0.016552854,0.64,-2.130798960984951
1600,2,-567.0950417,64.47714606,0.00617261,0.41,-2.5021196361875604
1601,6,-54.24761473,5.756953774,0.009516051,0.403,-2.3449015945135474
1602,6,-64.96492092,11.82212489,0.013982211,0.403,-2.197785124397411
1603,2,-263.3219339,76.97500981,0.00388849,0.41,-2.6616018878937577
1604,5,31.40476373,3.22723511,0.013237976,0.64,-2.219158372095051
1605,6,32.13859108,1.145185387,0.02040241,0.403,-2.045507810275134
1606,6,87.57300173,1.053439319,0.012197063,0.403,-2.2508644178679824
1607,5,-30.72579121,5.970128475,0.014648786,0.64,-2.179459205839167
1608,2,735.1763175,47.78931973,0.006594159,0.41,-2.4786431447283546
1609,2,1039.73397,39.15220208,0.005963379,0.41,-2.5143039903115096
1610,5,5.523743405,0.564745361,0.013855106,0.64,-2.2013647552435427
1611,5,-61.25189733,4.921681087,0.012715162,0.64,-2.234802403486151
1612,3,-65.03004346,3.588921702,0.009140392,0.415,-2.359881286678642
1613,5,-41.89818845,1.07449144,0.014054102,0.64,-2.1957728760460378
1614,2,-816.7042714,70.71244772,0.004869048,0.41,-2.5849930511480927
1615,2,723.4763249,92.3218536,0.005219782,0.41,-2.5609191760727072
1616,5,89.64339409,6.577570078,0.015674707,0.64,-2.152609084217175
1617,2,1249.809483,68.56725601,0.004192417,0.41,-2.636167461125748
1618,6,-26.21302687,3.84804558,0.020780908,0.403,-2.037881191627343
1619,5,10.46163844,0.154164548,0.012925786,0.64,-2.2284342391911296
1620,2,845.3154153,85.67095356,0.003686551,0.41,-2.6795053727769553
1621,6,-15.13592394,1.068810815,0.021923504,0.403,-2.0155504267208415
1622,6,-17.88803676,2.811783271,0.011352393,0.403,-2.2783659053225245
1623,5,95.99423479,17.06658237,0.014035803,0.64,-2.196284226719535
1624,2,516.2993155,22.34783619,0.005727102,0.41,-2.528527723193322
1625,2,-799.1057069,36.92098497,0.005787148,0.41,-2.524864338153174
1626,5,-10.04975992,0.069340689,0.014114318,0.64,-2.1940942299810655
1627,6,-33.05426073,4.224086096,0.009291545,0.403,-2.353790323126152
1628,6,54.49138006,2.112925255,0.015652335,0.403,-2.153178279890129
1629,2,-310.4588032,58.27702513,0.004870166,0.41,-2.5849138910681715
1630,6,-30.53573455,2.711901227,0.021531216,0.403,-2.02310394417309
1631,2,-1231.397067,57.3971923,0.004926101,0.41,-2.5809739352194145
1632,2,-292.1771515,71.71322818,0.005549162,0.41,-2.539587625759884
1633,5,67.19662184,6.677691576,0.015075389,0.64,-2.168103955090136
1634,5,9.601585847,1.790634313,0.016487215,0.64,-2.1323944897726843
1635,3,70.31163547,2.835655394,0.009957609,0.415,-2.3279413533801283
1636,5,-74.01676017,13.42426853,0.017490502,0.64,-2.1085782257768004
1637,5,-121.9423598,7.214689878,0.015333647,0.64,-2.1613632057420435
1638,6,-26.41291756,4.301425008,0.008051013,0.403,-2.406594761675299
1639,2,-485.4966177,36.4824548,0.004734513,0.41,-2.594639205325014
1640,6,50.53471826,8.843254861,0.011181617,0.403,-2.284141198674968
1641,6,97.69229247,17.6345044,0.018113736,0.403,-2.0943650686745268
1642,6,88.04590735,13.54803504,0.01707036,0.403,-2.118405742063533
1643,2,1059.459615,17.49371908,0.006234657,0.41,-2.498576744669973
1644,6,37.70794647,5.71380474,0.021315789,0.403,-2.0273015999294883
1645,6,-15.48736384,0.101174448,0.010995813,0.403,-2.2905124792741773
1646,2,491.7874775,58.27278519,0.006181471,0.41,-2.5016117466030474
1647,6,-30.38735918,4.281239451,0.014943458,0.403,-2.1715858403196373
1648,5,93.14076686,11.35640839,0.016317724,0.64,-2.136539707995796
1649,6,-52.49611169,2.578515048,0.011041573,0.403,-2.2889347127821273
1650,5,95.77038242,8.512769236,0.016577093,0.64,-2.1302111371688333
1651,6,64.46594642,1.9668651,0.011613944,0.403,-2.2696654699673093
1652,2,-294.414439,82.54238982,0.004748017,0.41,-2.5936600107841543
1653,2,531.2922178,25.44485784,0.006349712,0.41,-2.492088919730912
1654,2,-921.0650467,45.98243742,0.004438002,0.41,-2.61679342384359
1655,6,52.04745861,5.41001425,0.015606896,0.403,-2.154336505597307
1656,6,-63.78974331,7.827760893,0.010469842,0.403,-2.3090702374910923
1657,5,72.44923569,11.25653116,0.015736218,0.64,-2.1510476861673524
1658,2,1237.375427,83.78452369,0.003891943,0.41,-2.661303066343614
1659,6,95.01801404,16.72012075,0.016107716,0.403,-2.141727306899552
1660,2,288.1359308,11.50633534,0.005499104,0.41,-2.542755751234913
1661,5,-35.21813645,3.730776243,0.015889622,0.64,-2.1471763597095648
1662,6,-49.90808862,1.25806366,0.015786839,0.403,-2.149766642638482
1663,2,-910.2792101,48.25507087,0.006110196,0.41,-2.505715454395053
1664,6,-34.47694555,0.921440777,0.018166631,0.403,-2.0931780657732193
1665,2,-318.3873873,10.09047577,0.004152319,0.41,-2.6394267003275713
1666,2,-997.4092343,10.16370821,0.005763926,0.41,-2.5262770859824095
1667,2,-1000.512977,52.96975591,0.004409291,0.41,-2.6190082297037036
1668,6,79.35916348,10.25000488,0.01121433,0.403,-2.283029003112473
1669,6,-75.44840569,0.465996255,0.019249763,0.403,-2.069496429876677
1670,2,623.8995092,72.56441767,0.006242892,0.41,-2.4981088747790228
1671,2,885.4079811,16.01753262,0.005453256,0.41,-2.545679992854309
1672,5,-38.20575202,1.841929209,0.014030984,0.64,-2.1964189853366456
1673,5,-17.95828759,3.07186512,0.015623843,0.64,-2.1539041940197583
1674,2,911.5144008,15.73005948,0.006197,0.41,-2.5007232178654735
1675,2,983.7829683,42.06724491,0.005706936,0.41,-2.5297656926006833
1676,5,113.1434336,16.44874201,0.01391989,0.64,-2.1995367357802627
1677,6,-70.3155566,0.373224704,0.016745439,0.403,-2.12614872421181
1678,6,46.89515168,0.044793068,0.019293691,0.403,-2.0685601360344856
1679,3,68.74169336,2.996731772,0.010238869,0.415,-2.317477443453698
1680,6,-34.88377939,4.545396126,0.007712792,0.403,-2.4222299988913747
1681,5,-39.81138019,7.634945982,0.013296556,0.64,-2.2174389288151923
1682,6,78.65218708,13.65532378,0.009217806,0.403,-2.356750837946192
1683,2,-767.4191609,32.8738153,0.003683943,0.41,-2.6797422907800414
1684,6,-20.82893983,2.343754994,0.008607196,0.403,-2.382096366275042
1685,6,-42.81960303,7.629851153,0.020156153,0.403,-2.0505344457449644
1686,5,25.95906149,5.074806948,0.014529354,0.64,-2.182689170187805
1687,2,-846.2163196,93.80060106,0.005445047,0.41,-2.546205877717902
1688,2,-1025.71894,73.83186187,0.005131577,0.41,-2.566834647461492
1689,5,34.26992066,2.142208071,0.016599034,0.64,-2.129679676474738
1690,5,-82.48246537,5.295054311,0.017465972,0.64,-2.109146432616511
1691,2,696.012656,52.50686368,0.00620387,0.41,-2.500330763516811
1692,6,-19.14050997,1.940594443,0.011983939,0.403,-2.257643761885992
1693,3,-56.64728636,1.630035121,0.009129898,0.415,-2.3603074253651855
1694,2,-481.8109668,20.76921667,0.003777368,0.41,-2.671347640942306
1695,2,1021.522884,102.1407864,0.00388082,0.41,-2.662266498863467
1696,6,-22.89082223,2.982825406,0.008634041,0.403,-2.380949436917389
1697,2,964.9886633,43.20449595,0.004343508,0.41,-2.6241318073707753
1698,6,64.88803717,5.556899373,0.018192576,0.403,-2.0925969172113366
1699,6,-49.74838713,6.286209805,0.007817793,0.403,-2.4173125262012345
1700,5,-124.3055426,6.601928761,0.013962085,0.64,-2.198350054243586
1701,2,-315.7086771,50.34638239,0.00470663,0.41,-2.5966689489613275
1702,5,19.10180598,0.826251645,0.01697258,0.64,-2.1207225227479043
1703,5,-84.21622957,4.133646369,0.017093298,0.64,-2.117863896528096
1704,1,-59.12949933,13.89652188,0.004322696,0.49,-2.625767215363152
1705,2,-573.8145825,14.40536574,0.004918259,0.41,-2.5815239006120843
1706,2,-925.0868034,67.54158651,0.006357024,0.41,-2.491680130549452
1707,6,86.2376007,5.184809433,0.013187301,0.403,-2.220651098274053
1708,2,-617.4551977,93.29517472,0.004601751,0.41,-2.6044009462511926
1709,2,-250.2132244,44.51901226,0.004653967,0.41,-2.6005319911326588
1710,2,550.810384,102.9625474,0.004074142,0.41,-2.6458628735809904
1711,6,31.25402848,4.178044048,0.02170619,0.403,-2.019720571879301
1712,2,361.2088917,105.1965496,0.005264303,0.41,-2.557967076064178
1713,3,53.56239314,1.788817992,0.009103839,0.415,-2.361367482683154
1714,5,82.40785114,12.77387383,0.013766337,0.64,-2.203881570023723
1715,5,18.89870998,2.064726206,0.016673398,0.64,-2.1278828723689305
1716,5,-105.7586184,3.532153922,0.017434562,0.64,-2.1098750017382364
1717,6,-24.00983725,3.183635004,0.016520264,0.403,-2.1315904685124374
1718,2,631.0713194,40.52748785,0.005187773,0.41,-2.5630555049455257
1719,1,86.62585921,13.54390775,0.012795481,0.49,-2.232363290024832
1720,1,-61.14180047,14.07498248,0.015893918,0.49,-2.147068407335005
1721,2,-308.4614683,38.07119891,0.004441963,0.41,-2.616488872259681
1722,5,93.50034909,15.90341264,0.013621015,0.64,-2.208032180043759
1723,5,37.86395885,4.620436882,0.013635193,0.64,-2.207625557993168
1724,6,-45.6474667,0.535976496,0.022123644,0.403,-2.011740603995852
1725,3,-55.1254595,3.881892018,0.012065509,0.415,-2.255036815960321
1726,1,-31.48757606,14.90907199,0.01588394,0.49,-2.14731917873963
1727,5,-118.2133375,17.08513108,0.014915179,0.64,-2.1723356089158177
1728,6,-63.9313216,4.811033882,0.015625161,0.403,-2.1538705892028527
1729,2,-815.8922083,76.84289905,0.004557398,0.41,-2.6077181898111426
1730,6,-72.06346083,1.312964466,0.01856907,0.403,-2.0842422215326915
1731,2,-687.1386097,104.3503453,0.004042649,0.41,-2.648486911404183
1732,2,-1011.02174,48.04807796,0.004398045,0.41,-2.619879274706304
1733,6,-44.80057945,3.291298132,0.008058508,0.403,-2.4062548741197975
1734,6,-46.69621788,7.429941525,0.008615274,0.403,-2.3817509110855064
1735,1,-86.14246289,12.737914,0.009059258,0.49,-2.3631871750740783
1736,2,-512.2844365,18.9781845,0.006042816,0.41,-2.509634093768078
1737,5,-24.02217664,1.201262,0.015001129,0.64,-2.170060566371639
1738,6,52.6682065,4.341862749,0.021720181,0.403,-2.019451032042902
1739,2,-622.2139542,90.0139884,0.003907327,0.41,-2.6599746196741747
1740,4,2088.650964,76.38751668,0.001113366,0.338,-3.058196917205538
1741,2,678.0339488,14.70837401,0.005314431,0.41,-2.554669649724303
1742,5,93.57106601,13.58839089,0.015251292,0.64,-2.1635020790337123
1743,6,76.92349318,13.47383886,0.020465239,0.403,-2.044233572900687
1744,2,-753.4006194,68.00934045,0.004562326,0.41,-2.607348195954309
1745,2,310.5897021,97.92849651,0.005604372,0.41,-2.5361227419621786
1746,2,-1211.61099,91.86866866,0.005667298,0.41,-2.5322103876520172
1747,5,102.491876,12.38519183,0.016493382,0.64,-2.1322443533922804
1748,6,-69.5045156,10.45807327,0.014574211,0.403,-2.1814733705360276
1749,2,-1038.763803,90.81547173,0.006513884,0.41,-2.483009317346399
1750,5,-20.43875576,0.030243016,0.012897687,0.64,-2.2292785940598723
1751,2,-398.8620476,69.37753711,0.004299333,0.41,-2.62761148708049
1752,6,-53.92166887,7.386812547,0.010786631,0.403,-2.2977984682088555
1753,5,28.09434593,2.410671905,0.014485112,0.64,-2.183891469602254
1754,5,-60.04222818,11.53757119,0.014950033,0.64,-2.1714116903973535
1755,6,83.4991251,11.71782647,0.012722429,0.403,-2.234581172847587
1756,6,-63.14009009,2.508248825,0.019038377,0.403,-2.0740275316930648
1757,3,55.89761986,2.237205545,0.012343226,0.415,-2.246274169812547
1758,2,425.5383671,79.18531899,0.006301773,0.41,-2.4947793953796324
1759,2,-616.6878037,52.13613127,0.005540341,0.41,-2.5401440510675815
1760,5,-67.56052859,13.09892587,0.013467737,0.64,-2.212451642230149
1761,6,-20.11622248,1.02573245,0.008550392,0.403,-2.3845336496672367
1762,6,88.01218003,15.85302219,0.013039247,0.403,-2.2250408791289975
1763,2,344.9429547,53.47127448,0.006376827,0.41,-2.4905750979613965
1764,5,83.46188222,13.84299915,0.017712732,0.64,-2.1034613092405126
1765,2,313.005849,37.68312268,0.003726381,0.41,-2.6759056611526684
1766,5,94.48612371,5.535998028,0.016027882,0.64,-2.1437145705705554
1767,1,84.87854393,10.88997482,0.01080133,0.49,-2.297282490235728
1768,5,61.21139408,5.629752817,0.016920104,0.64,-2.1219705879991997
1769,1,93.73360484,11.73530135,0.016992296,0.49,-2.120254458901764
1770,3,-69.22586579,1.785248353,0.011413384,0.415,-2.2763216039052314
1771,6,71.50801939,0.005040044,0.014207778,0.403,-2.1915010201209264
1772,5,117.4040751,4.78144403,0.016100008,0.64,-2.141918809288672
1773,2,471.0425752,50.34705218,0.005765234,0.41,-2.526197377575638
1774,6,35.5892619,1.735040947,0.017801859,0.403,-2.1014245130485607
1775,3,-61.75508667,2.501103928,0.011999959,0.415,-2.2571305571690696
1776,6,89.79875698,0.845838139,0.015105789,0.403,-2.1673053610069752
1777,3,-60.53436284,1.58806387,0.009810033,0.415,-2.333535335438392
1778,1,72.60326367,13.79540101,0.0093401,0.49,-2.3518521156482137
1779,2,1067.426159,30.00294709,0.004797755,0.41,-2.590074726930112
1780,5,-96.87908314,17.97840576,0.014286502,0.64,-2.1893280640080097
1781,2,515.9719562,84.17725892,0.00589974,0.41,-2.5180851248008875
1782,6,-77.19626781,2.383470044,0.01489374,0.403,-2.1729048417207926
1783,6,-50.92541688,2.92638064,0.015298844,0.403,-2.1622658811765723
1784,2,1140.685383,94.83631821,0.00364862,0.41,-2.682966039765849
1785,2,368.4680717,77.16642126,0.005092253,0.41,-2.5695011288382963
1786,5,81.70953003,1.669619854,0.013239462,0.64,-2.2191146737630136
1787,2,1229.807801,103.3562511,0.004687426,0.41,-2.598073151507822
1788,2,854.3798631,53.96471344,0.006371407,0.41,-2.49087723864589
1789,5,45.13257949,5.345873682,0.014923804,0.64,-2.172106802575258
1790,2,1025.954332,34.05739281,0.004387484,0.41,-2.620699077669934
1791,6,-70.43051603,8.265902862,0.014800694,0.403,-2.1753835256867635
1792,3,-63.89946798,2.541683655,0.00989311,0.415,-2.330377270754005
