sector,m,d,p
6,88.20458917,2.800716109,0.014083814
2,-549.3337373,47.78721609,0.003967143
2,-755.849648,12.92806757,0.006346065
2,853.902944,68.48075193,0.005359359
2,-442.5994662,35.52190152,0.004977974
2,-749.6008033,69.38522067,0.005413919
3,52.22487548,3.131842436,0.011330072
6,-16.73174333,2.317207577,0.017425833
6,-54.87529286,9.101208839,0.013676381
6,-60.7916054,2.879368409,0.008055454
6,-52.40472076,4.13397055,0.015208422
2,-406.1447004,51.76499422,0.005004703
3,74.14412442,2.863913566,0.012157256
2,-474.4505872,106.3374074,0.004239983
1,-92.63810043,10.78185145,0.012383887
2,-563.1025574,93.51836266,0.004677313
5,23.93333187,3.299220751,0.017724023
6,-18.21523227,0.643276417,0.018006709
2,954.0221572,84.88953084,0.004219
4,1885.23923,126.9147789,0.000967292
6,-39.28338403,6.698728912,0.010382113
5,18.73437497,3.412639957,0.013712976
2,-1222.0522,24.21219301,0.005776825
2,507.4348265,60.72986247,0.005792188
5,-92.41776042,15.05303411,0.014254743
6,-43.09059902,4.26301907,0.019509669
2,-1002.90577,17.52690938,0.003904509
5,104.0354012,1.253798974,0.013528888
2,843.0644096,33.57021567,0.005222904
6,99.07078074,15.84167774,0.02197527
5,-19.71919953,3.471437188,0.014120009
2,-1183.316248,48.8123747,0.004333879
3,71.11555105,1.18579673,0.012468853
6,73.29120486,12.18781367,0.019643319
1,59.28752228,12.62413618,0.009994826
2,456.6535678,64.39412552,0.004628119
3,-59.68456701,2.159205527,0.009122998
2,1059.082364,31.59573468,0.00376594
2,-512.8129103,21.2505223,0.004359691
6,88.23060484,14.50264041,0.008368807
2,254.3398783,90.62166888,0.003641464
5,4.107487318,0.115243571,0.015341158
2,-317.0818679,21.72930167,0.006107293
1,46.46012914,10.50766986,0.006209683
2,589.7676717,34.3119491,0.004899869
6,48.98696437,5.544647396,0.007730098
6,-33.57379374,4.010257677,0.01699396
4,2408.948769,91.98826635,0.000895351
2,-346.829553,37.27452059,0.005057997
7,-1164.47167,50.36243015,0.023792416
2,792.0670491,42.21545632,0.006136255
2,1032.490169,14.66190302,0.006483238
2,-784.9257552,108.1019996,0.004792158
6,-69.00698035,9.988833064,0.008675069
1,-94.35513655,14.73074378,0.015033752
2,-1153.769889,68.34652954,0.005995098
2,-397.9781478,59.52878774,0.005914063
6,-38.17833358,7.608441133,0.007879679
2,-744.1078255,87.15418018,0.003848801
3,77.81431094,3.066351314,0.007993171
6,32.42441605,2.874354312,0.015750853
1,-77.81225341,14.53923406,0.009488845
3,73.35890549,2.966234755,0.0118969
5,11.76242271,0.985718824,0.014027727
2,1019.21565,67.04390303,0.005560157
2,650.9678892,55.02950902,0.006431787
2,-853.1848127,72.75706681,0.003631851
5,-117.7152744,1.032142177,0.013888449
6,32.33932654,4.437425354,0.009845278
5,81.85404968,10.38484384,0.015405396
5,0.187007781,0.031190467,0.015963981
2,835.1662118,92.53453863,0.006153983
2,836.7948979,99.91439715,0.00452546
5,109.8148875,0.496967758,0.016377017
1,-79.38776944,13.56453268,0.01244373
5,-77.36936162,12.99529984,0.01487538
2,483.4821109,10.98222445,0.005898787
2,305.7822614,35.10113645,0.00650665
2,885.3597137,19.21472127,0.003991755
2,-1150.254884,50.36115977,0.005148721
3,-65.79978448,2.658667046,0.008926949
5,-42.58051009,5.083899954,0.013244501
6,90.51064684,6.969697708,0.012164041
5,-76.72801706,11.59558482,0.01469174
6,41.92954823,0.108656227,0.01610092
4,1742.768386,98.85368799,0.001114041
2,649.2088071,91.24100885,0.004991189
6,71.65272957,12.70476989,0.011699208
1,57.07664692,12.97845864,0.014920243
3,-58.99817648,1.325903712,0.010804863
1,97.0073685,11.5133509,0.016732342
2,-1137.867651,84.01089882,0.005547081
6,-71.44043634,1.304942571,0.013496676
2,-1154.411572,12.64986114,0.005435228
5,47.73343408,4.948480036,0.015469144
6,98.65894652,11.88437074,0.01205452
5,-57.70855481,0.90911917,0.013165685
6,-27.83404056,1.147728559,0.018777662
6,-36.17490188,0.67565267,0.010674636
6,58.15779338,7.958611829,0.021961041
1,-34.10383532,12.79763056,0.002702493
1,-89.05601688,14.76885558,0.011453108
2,-617.1504224,34.5001474,0.005935023
2,1015.778603,88.31316889,0.003906739
6,-65.39269991,6.546024221,0.018646234
2,359.006618,22.82352825,0.005720414
2,816.7422384,51.35224447,0.005633248
6,-37.63272849,6.471970097,0.019681094
1,98.00261008,11.20469213,0.004812868
2,-1021.337612,53.56805353,0.00460632
6,74.19872889,12.98433709,0.00939367
6,-60.80761115,5.913378901,0.011705237
2,-342.1981153,104.8889313,0.005537041
6,-16.76720943,0.753060129,0.020199079
5,-52.08596712,1.2636125,0.017461656
6,86.62738439,1.055513138,0.019610812
6,-21.87058526,0.073441552,0.011592278
5,87.50476787,5.458762356,0.013888473
5,24.17172357,0.980538859,0.016792205
2,-942.8872959,49.54393597,0.004244209
5,91.41310492,2.672341901,0.01303146
6,32.25345598,4.995754091,0.020755559
6,-22.02760202,4.245288167,0.011467054
5,-51.62528828,9.634227872,0.014611905
6,94.92877269,8.83269945,0.012988349
2,1044.493678,43.32742111,0.004707733
2,-1074.963876,58.03329823,0.003911902
2,278.4793487,50.98453305,0.004446564
3,73.63149377,1.179948258,0.012111763
3,68.66234858,2.17890498,0.012280995
5,-36.98874403,4.840073896,0.013653641
2,-403.1487162,44.35039991,0.003991291
2,-570.3731176,76.75830439,0.005327031
2,465.0274502,55.16627459,0.005585646
5,24.00407037,2.10459101,0.013325608
2,-1029.910736,99.18087712,0.00637339
2,-716.075573,97.36971115,0.005284151
2,-461.7919649,55.08631334,0.006543785
6,36.32732737,3.164638732,0.019122291
5,-109.6340194,3.757973524,0.016423507
6,-71.39383931,13.85032613,0.008410053
6,93.95237002,4.702291678,0.017042883
5,-110.5626344,5.287964649,0.012631227
6,-28.66742491,3.964672885,0.010800769
2,-1139.464582,65.07805456,0.006425573
5,-66.33670933,4.63567736,0.01713864
5,-111.1804136,2.500544382,0.017021408
6,-76.45377017,7.97400234,0.020209022
5,-24.3393042,3.287743784,0.014411165
2,384.9406447,53.6264713,0.006162614
2,-690.40048,62.34730552,0.003961292
2,-810.7886873,49.17023984,0.005927814
2,-1174.451468,25.39381021,0.006411724
5,-95.27560887,8.619215847,0.013758665
2,-317.324793,92.21682972,0.004068797
1,45.45730463,14.76651976,0.014913041
4,2217.069871,56.15873023,0.001166581
5,41.21011207,0.247365245,0.016276987
2,680.7117334,51.93055755,0.005866961
2,979.0258925,89.26205407,0.004688973
2,-1008.479998,40.98316346,0.004239552
2,1032.251411,44.40513915,0.005393409
3,-50.40540637,1.328053285,0.010712857
5,91.17226489,1.377607378,0.014743785
2,755.7965277,59.94396417,0.004999772
5,-108.3483546,14.87614772,0.015927859
6,-37.04907867,2.975341721,0.012993595
1,-59.49385076,13.77145728,0.012262394
2,-346.4191654,33.53030613,0.004218577
2,-770.703691,102.4496696,0.006507065
6,53.65681827,10.23129183,0.018451087
1,60.77753571,12.58852339,0.006256733
5,-34.06101279,1.44542761,0.016775253
5,-122.737346,14.32263011,0.014445404
6,40.09539877,4.587756485,0.016996601
5,-60.74478415,9.541582558,0.017023252
1,82.29350876,11.67172909,0.009958315
5,27.09836381,5.076566362,0.014614391
5,-57.05501573,2.839596555,0.015201605
5,95.6809788,18.1661309,0.015141401
2,-1046.257005,17.70692272,0.004937307
6,96.83076738,17.61094151,0.01801103
6,-62.90139796,6.456708135,0.014999724
5,-48.31847093,0.226961908,0.015481964
2,-430.5636648,29.56175654,0.005161432
5,-0.951736313,0.14572964,0.016957736
3,-56.08498828,3.570835662,0.010965442
6,-46.69958101,4.961576056,0.018186854
1,-46.38086159,13.07114752,0.005489813
6,34.60325573,3.366854205,0.021851434
4,2146.882156,85.07046501,0.000977075
5,-104.0544836,13.98808943,0.012886025
2,-420.3674921,42.80065627,0.006023637
5,-91.77828389,8.177451981,0.016855736
6,55.26918007,10.6517867,0.018779083
2,340.2892688,102.5541349,0.005448463
2,333.1070243,89.11438933,0.005479993
6,86.80225192,16.55078331,0.011417429
6,84.06007984,6.634265082,0.011529817
3,57.68343124,3.081669604,0.012303304
5,65.73205666,12.43019421,0.012475469
5,43.93279529,0.032735126,0.017399739
6,-37.16385706,0.991842033,0.017888738
2,1210.82303,105.2801573,0.00473239
5,-108.7417687,8.40903475,0.017729967
6,32.95243052,5.858117174,0.016394665
2,265.133869,72.21033986,0.0058879
6,-63.31024565,6.331936911,0.017060346
1,94.1135255,12.63081071,0.011674762
5,-89.80137436,0.462336,0.015825056
6,-73.43835292,0.602070163,0.02238674
2,-724.4828098,102.7620911,0.005794421
5,41.07506055,1.76422789,0.01541357
6,58.293529,7.437635732,0.018745397
2,333.865005,54.63603805,0.005787041
1,49.39750795,13.36598974,0.016329877
6,94.55640475,1.233363793,0.022036029
1,-79.77992808,11.41313857,0.009844818
2,-584.2764532,100.9327358,0.005632163
1,35.39370388,14.57810779,0.007160781
2,-273.4147299,38.3279194,0.00563894
6,-62.23464048,12.38707022,0.011959203
5,75.06327947,13.76256951,0.013517904
6,64.47258647,2.501987835,0.022404969
2,-1043.176097,36.01459245,0.003730757
5,-108.7424532,6.337159616,0.017331173
2,291.9318617,90.57590292,0.005098324
5,-121.2657495,16.84270069,0.012797691
6,70.73002777,3.146019135,0.014628282
6,57.13008257,10.71217425,0.02091454
6,68.54162558,8.365028726,0.008481624
2,-698.0074322,21.99597672,0.003923388
5,-49.52800453,7.156159664,0.01322595
1,97.90536021,13.9260264,0.015584015
1,-53.76930579,13.9764055,0.009789984
1,-46.75984268,11.74811823,0.003802044
3,-67.86224135,1.114963401,0.009898909
2,771.3637707,78.95488504,0.006166859
6,61.05355871,8.637905093,0.020440136
5,113.4827257,10.19210207,0.014486005
3,-57.61747944,2.187962486,0.008757374
2,1016.30611,95.25176883,0.003650035
1,61.0179027,13.70100733,0.006771145
2,-723.5339296,73.77928462,0.005977928
2,1208.356162,38.32261061,0.005493499
2,-421.5414715,44.81626909,0.003715092
1,-61.74606364,12.82480412,0.010134325
5,82.27358918,7.006698211,0.012955401
2,-317.2146774,84.51637846,0.005689833
6,45.10385987,5.021523656,0.007732265
2,-1012.574753,38.30131031,0.005617164
2,587.599688,89.59182844,0.005624112
5,102.2017572,4.21745516,0.016845748
3,68.10447652,1.465680677,0.008508993
6,-37.92466005,4.879372332,0.020897449
6,98.50602152,10.26843883,0.019428394
3,58.92544754,1.308358421,0.009720101
1,-93.06079973,10.49409345,0.013832655
2,945.1025135,100.1320256,0.004770753
6,56.42376459,10.69038608,0.019584655
2,-387.418189,21.3019124,0.005533981
5,-54.18392038,7.015537725,0.014419342
2,-361.5338156,56.23792692,0.00495321
5,121.7857996,6.119363752,0.012780668
1,92.77709218,14.12973294,0.006885072
5,-2.249859706,0.046367499,0.015939584
5,-2.63523665,0.49412456,0.014575956
6,94.35080759,6.113321826,0.014406212
6,68.32959031,5.018953223,0.016998797
5,-7.827088747,1.16824857,0.013925813
1,-65.91548248,14.32315672,0.016120646
6,-17.17290169,1.304375647,0.022429989
5,-90.43875845,8.822183954,0.015866739
2,670.7920801,86.97821708,0.004976493
2,-700.964396,10.22542087,0.005711951
2,352.3884206,18.46910052,0.004710813
2,406.7371388,41.58708043,0.004468072
5,-99.91943169,12.1171671,0.017348452
2,-922.7444982,61.37190365,0.003614789
5,38.79228254,6.740463767,0.014953065
6,-30.32496194,4.518293191,0.015690336
1,-37.66472088,14.78125829,0.006584969
2,261.5927255,109.362721,0.004262579
6,60.70235207,6.701210233,0.007917362
1,-32.67045613,11.51919173,0.00390186
2,-377.3202699,65.33475329,0.004495752
1,55.28469011,14.92112545,0.004749568
5,108.1052052,16.40453147,0.012653054
1,81.83854847,14.96630893,0.014037951
2,-1212.029439,60.19773468,0.003985512
7,-1225.456917,238.3941131,0.024527569
1,36.65885171,13.50237621,0.015669661
5,102.807751,10.56010143,0.01575652
2,-691.3043435,67.86128991,0.003907843
5,-120.0251473,9.523296274,0.013519711
5,106.3808286,10.79424363,0.016056589
2,611.3674904,90.31851721,0.006342253
6,30.78653271,2.999822952,0.012637044
5,42.30567261,2.748498915,0.014309283
6,-28.47227955,2.743635874,0.011138359
2,650.4674039,69.90476763,0.006346935
2,-1145.194594,59.78823578,0.005093335
1,-44.42346209,11.00491806,0.008975309
5,-15.53158582,2.776483608,0.013385253
5,45.78774862,4.858784033,0.014509742
2,-389.4286595,21.73771355,0.005643422
5,-0.004843813,0.000953672,0.014311333
2,-1212.925114,72.02456777,0.006033065
5,-70.49658603,10.8429966,0.014922912
2,-1185.223008,103.4320225,0.006284398
2,883.525753,48.51133605,0.004232802
2,804.8849706,107.8313619,0.005141542
5,-121.3501924,14.56868765,0.016531837
4,2088.542232,48.50967943,0.000916961
2,-925.2700207,34.02918017,0.006232736
5,-49.62465675,6.438124942,0.013022332
2,-457.604707,62.24934862,0.003643723
5,59.67028175,0.399283203,0.017553607
5,-18.26621185,1.472967889,0.012510793
2,-884.1857375,106.2915476,0.00443273
1,-73.30161065,10.5030116,0.011015248
1,-88.69227943,12.22371079,0.008467736
2,738.162299,107.2261939,0.00582892
6,-70.00835716,9.56112367,0.022398396
6,-17.40484401,1.962623957,0.017631343
6,50.56980779,3.599142542,0.009720994
6,-59.54557573,9.0089847,0.021066268
1,73.09602754,14.41564026,0.008723891
6,43.34312414,8.326128995,0.021395721
2,-660.16249,17.15595718,0.003906968
5,-108.3516733,10.55460826,0.013600371
2,945.9490676,13.22067999,0.006533027
5,-45.70515874,5.332404453,0.015809776
2,-462.0924686,68.70947813,0.006306649
6,43.73948372,8.740663966,0.020266939
5,104.9395053,15.45909364,0.012579886
2,-906.5184752,47.18294639,0.005370302
6,58.05022361,4.711159552,0.009765724
6,50.61563028,9.271360428,0.022095288
2,-1153.728893,32.74916207,0.004148905
2,380.9969063,57.41817558,0.00633481
5,-110.4023823,8.94943895,0.01759862
2,-448.3934397,74.62510478,0.004703693
5,7.716935305,1.486367687,0.014124284
6,50.15398074,1.211029471,0.008465872
6,37.54914332,4.265887857,0.010403016
6,65.74907379,4.92234554,0.017870468
6,-15.98003494,0.985404039,0.012447929
1,71.41819513,10.55227763,0.012206261
2,-327.2489472,104.0261966,0.0045896
6,-26.42454781,3.247250294,0.021280835
5,-101.8916931,16.41873414,0.013189757
5,104.1803002,12.0634074,0.013604813
6,-41.23076808,2.23027938,0.015823691
5,2.458103414,0.023134831,0.015972589
3,-64.0371342,3.516733972,0.008957289
2,1240.877254,109.1481337,0.005866859
1,-46.91859234,12.48586679,0.015482688
2,294.4825367,73.43282867,0.004306963
3,50.42576192,3.903696207,0.009558509
2,-787.1107931,69.01394239,0.005794631
6,65.1946161,10.24543632,0.021577477
5,-90.82131095,7.777642479,0.016570849
6,-40.51841685,6.984739913,0.009929677
6,55.59981315,6.047740977,0.01880048
2,-1221.448592,38.71317337,0.00469125
2,-422.4958284,55.1859293,0.005809733
5,-35.62050807,1.905569317,0.015031583
6,-74.0630878,8.810438441,0.011373692
2,634.5387292,93.04296811,0.006011081
6,-61.8024484,4.016588,0.008827006
5,88.90435784,7.831229854,0.01589878
2,-886.2406976,56.77673919,0.005522885
5,-100.206145,16.11325599,0.014537368
6,-75.00822538,9.583560372,0.013998663
6,-54.01692024,5.374470518,0.010858884
5,-49.43040042,8.860552572,0.012493705
2,952.2028583,17.34429892,0.005230738
2,-1073.204314,46.73780747,0.00461027
2,-546.014279,48.30188434,0.006170152
1,97.5767835,14.2514443,0.00810766
5,-23.01144402,3.38116857,0.015525717
1,-79.33985695,14.71400847,0.017036369
2,-1122.553521,24.42081342,0.006509078
6,-52.41106535,6.024682947,0.012167557
2,478.0642929,76.73420425,0.004524607
5,104.6204568,2.904495629,0.012865913
2,990.4407784,22.74980327,0.004202894
5,-19.42919697,1.049742607,0.013397235
2,-1205.130201,62.53612315,0.00436131
2,-751.4627938,94.23877469,0.006545797
3,-51.24597561,1.814387445,0.011487213
6,-39.69008351,0.172148909,0.010534079
3,-63.35959723,2.352498421,0.011164232
2,1084.496308,59.89502954,0.00656956
2,537.3471093,17.84713512,0.006339092
6,57.78391821,2.790596394,0.011156623
2,-797.255661,45.25845698,0.006004662
3,-68.46080981,2.782859086,0.011242803
3,73.18553809,3.924444728,0.01066839
2,307.4413595,80.60353059,0.005458049
2,-981.6791845,14.05344465,0.004396967
5,35.01087811,5.434285861,0.013789174
2,1216.134894,32.74600349,0.004888301
5,3.17462493,0.40656198,0.015183897
1,-93.78048203,13.43965249,0.00864779
6,-28.34465348,0.188810886,0.018394992
5,-124.561369,4.324164896,0.01635094
5,39.64146444,4.292488049,0.01489502
7,-1328.400446,64.52471696,0.021572881
2,967.9670255,31.26529145,0.004264901
2,627.9833619,30.19297637,0.006211725
2,-703.6265727,46.89522444,0.005219891
6,97.330775,13.18608304,0.017384938
5,-117.4340007,7.527655425,0.01504692
6,-49.75033251,8.741811443,0.011377347
1,-46.69021081,11.5633735,0.015900553
1,85.52362176,13.64600719,0.012388731
1,-54.42335451,10.37029971,0.006544854
2,1209.57283,109.4758765,0.003621327
6,-49.96148969,9.122879543,0.018225969
5,-4.575100838,0.505368798,0.013162179
7,-1018.595623,101.9316537,0.020139977
2,679.109589,22.06764289,0.003829961
6,-17.73043334,0.273312027,0.008062404
2,-602.1033604,87.59545648,0.003618023
6,-43.6055823,4.285269434,0.015665016
5,54.29722532,2.24525881,0.01731074
5,90.77548471,10.39802761,0.01354444
2,-434.0012024,96.87875759,0.004855743
6,-56.33395804,5.758870168,0.020759409
2,-578.5932007,23.70480129,0.0040112
5,-13.67909871,1.467109319,0.014685706
2,254.8863224,49.58144563,0.006518372
6,48.73560006,6.060383824,0.009813972
5,-5.742416641,0.429765518,0.012786572
1,-92.73427677,14.75787818,0.013804355
5,87.81689766,17.28969811,0.016005462
6,-44.202274,4.74017224,0.018724241
6,-60.521067,10.27354142,0.020107149
5,53.69109158,2.233305706,0.016170683
6,89.12210203,12.85316103,0.011317211
2,943.7143268,85.7888598,0.004230172
5,17.08125308,0.221418942,0.017658642
5,48.04123709,5.627786962,0.01356857
6,46.94275917,5.350065889,0.021839364
5,78.37715189,9.025093513,0.012802199
5,65.9930791,5.342589368,0.013188133
5,109.6228291,1.933054509,0.01338944
6,97.96775688,0.779741967,0.011812279
6,59.94628405,0.553422901,0.014498953
5,-89.30329926,3.398334728,0.017397963
5,22.44583021,3.591311141,0.013738742
5,-31.26264274,4.212189964,0.013896995
2,-524.0070143,46.79274059,0.004168116
6,-15.74439789,1.541302478,0.00914872
6,-18.82189274,2.428800281,0.014699162
6,43.54918068,6.754717597,0.009102418
6,36.90636828,4.04049266,0.021953118
2,-928.5646953,48.7148107,0.006319009
3,-56.22274756,1.332407153,0.011416656
7,-1396.911679,152.4271148,0.020353875
5,76.96328162,0.549196378,0.016463513
6,-76.18334347,10.78991659,0.020583756
5,2.890142966,0.378220919,0.01317782
6,-49.51237639,5.181640317,0.012252666
